,copyright,num_results,results,status
433,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T09:45:03.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(R, 1:23) Generically written but featuring a promising cast, Dylan Kidd&#8217;s long-shelved movie is mostly about 20-somethings entering the sink-or-swim labor force. Miles Teller, Anna Kendrick, Bryan Cranston, Marcia Gay Harden and Alison Brie star in an episodic comedy packed with evergreen bromides mingled with riffs on millennials.</p>', 'event_name': '‘Get a Job’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/get-a-job-31016.html', 'event_id': 31016, 'long_running_show': False, 'critic_name': 'Nicolas Rapold', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34345, 'previews_and_openings': False}",OK
434,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T09:38:57.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(PG, 1:45) A tricky, eccentric, visually ravishing alternative-history animated sci-fi film from France. Marion Cotillard voices the title heroine, an intense young woman trying to find out who&#8217;s abducting the great scientists of early- 20th-century Europe.</p>', 'event_name': '‘April and the Extraordinary World’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/april-and-the-extraordinary-world-31015.html', 'event_id': 31015, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34346, 'previews_and_openings': False}",OK
435,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T09:34:21.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(PG-13, 2:31) They fight. You lose.</p>', 'event_name': '‘Batman v Superman: Dawn of Justice’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/batman-v-superman-dawn-of-justice-31013.html', 'event_id': 31013, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34347, 'previews_and_openings': False}",OK
436,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-03-29T09:15:46.88Z', 'recurring_start_date': '2016-02-25T05:00:00.55Z', 'date_time_description': 'continuing ', 'long_running_show': False, 'cross_street': 'between Avenue of the Americas and Seventh Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/cort-theater-118.html', 'event_detail_url': 'http://nytimes.com/events/theater/broadway/bright-star-30343.html', 'event_id': 30343, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 33654, 'category': 'Theater', 'subcategory': 'Broadway', 'geocode_longitude': '-73.983068', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Steve Martin (yes, that one) and Edie Brickell provide the gorgeous bluegrass score for this gentle-spirited, romantic musical about love, loss and redemption in the South of the 1920s and 1940s. Carmen Cusack shines as a feisty teenager who, after trauma bordering on melodrama, becomes the editor of a literary journal (2:30).</p>', 'event_name': '‘Bright Star’', 'neighborhood': 'Times Square Theatre District', 'telephone': '212-239-6200', 'postal_code': '10036', 'venue_website': 'brightstarmusical.com', 'critic_name': 'Charles Isherwood', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat'], 'city': 'New York', 'free': False, 'street_address': '138 West 48th Street', 'venue_name': 'Cort Theater', 'geocode_latitude': '40.759131'}",OK
437,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T09:12:18.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(No rating, 1:38) In this moody biographical fantasia, Ethan Hawke gives what is arguably his deepest performance, playing the self-destructive jazz trumpeter and singer Chet Baker, who died in 1988 following years of heroin addiction. The portrait he creates is of a wounded boy genius who lives for only two things: his trumpet and his drugs. As a young man, Baker was movie-star beautiful (&#8220;the James Dean of jazz&#8221;, some called him) and the romantic fantasy of scores of women, powerfully embodied by Carmen Ejogo as a fictional composite named Jane.</p>', 'event_name': '‘Born to Be Blue’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/born-to-be-blue-31010.html', 'event_id': 31010, 'long_running_show': False, 'critic_name': 'Stephen Holden', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34356, 'previews_and_openings': False}",OK
438,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T08:53:33.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(No rating, 1:34) Real estate reality shows are a familiar genre by now, and this horror movie uses the archetype to good advantage. A glib TV crew travels to Moldova to chronicle an expatriate&#8217;s fixer-upper project, only to stumble into demonic goings-on in a creepy, remote village.</p>', 'event_name': '‘They’re Watching’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/theyre-watching-31009.html', 'event_id': 31009, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34357, 'previews_and_openings': False}",OK
439,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T08:36:23.88Z', 'recurring_start_date': '2016-03-28T04:00:00.87Z', 'web_description': '<p>(No rating, 1:25) Baseball fans will enjoy this documentary about the sport&#8217;s most basic pitch. Stars from the present and past talk about throwing the fastball and trying to hit it. There is, of course, an analysis of whether today&#8217;s pitchers throw faster than the stars of yore, and eventually a fastest-pitcher-ever crown is awarded.</p>', 'event_name': '‘Fastball’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/fastball-31007.html', 'event_id': 31007, 'long_running_show': False, 'critic_name': 'Neil Genzlinger', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34358, 'previews_and_openings': False}",OK
440,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T08:33:50.88Z', 'recurring_start_date': '2016-03-29T04:00:00.88Z', 'web_description': '<p>(No rating, 1:32) In Guillaume Nicloux&#8217;s logy, woo-woo drama, a former couple (Isabelle Huppert and G&#233;rard Depardieu), at the request of their dead son, travel to Death Valley to find some kind of answers.</p>', 'event_name': '‘Valley of Love’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/valley-of-love-31006.html', 'event_id': 31006, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34396, 'previews_and_openings': False}",OK
441,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T08:30:13.88Z', 'recurring_start_date': '2016-03-29T04:00:00.88Z', 'web_description': '<p>(R, 2:03) This big-screen memorial stars a fine Tom Hiddleston as the music megastar Hank Williams in a movie that&#8217;s as pretty as an old-fashioned,&#160; hand-tinted postcard and just as inert. Marc Abraham wrote and directed; Elizabeth Olsen co-stars.</p>', 'event_name': '‘I Saw the Light’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/i-saw-the-light-31005.html', 'event_id': 31005, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34395, 'previews_and_openings': False}",OK
442,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-29T08:23:13.88Z', 'recurring_start_date': '2016-03-29T04:00:00.88Z', 'web_description': '<p>(PG-13, 1:34) A washed-out recycling of ethnic clich&#233;s and exhausted jokes, Kirk Jones&#8217;s embarrassingly awful sequel returns us to the smothering bosom of the Portokalos family &#8212; a yapping clan of upraised shoulders and upturned palms.</p>', 'event_name': 'My Big Fat Greek Wedding 2', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/my-big-fat-greek-wedding-2-31002.html', 'event_id': 31002, 'long_running_show': False, 'critic_name': 'Jeannette Catsoulis', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34386, 'previews_and_openings': False}",OK
443,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-23T05:26:34.82Z', 'recurring_start_date': '2016-03-23T04:00:00.82Z', 'web_description': '<p>(PG-13, 1:51) The latest from Jeff Nichols (&#8220;Mud,&#8221; &#8220;Take Shelter&#8221;) is a lean and tense genre puzzle &#8212; a backwoods crime thriller that&#8217;s also a heady science-fiction allegory. Michael Shannon and Kirsten Dunst give it emotional weight, playing the protective parents of an exceptional child.</p>', 'event_name': '‘Midnight Special’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/midnight-special-30955.html', 'event_id': 30955, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34310, 'previews_and_openings': False}",OK
444,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-23T05:23:13.82Z', 'recurring_start_date': '2016-03-23T04:00:00.82Z', 'web_description': '<p>(R, 1:50) Pablo Trapero&#8217;s film, based on a true story, is a troubling exploration of fascist psychology. Behind a facade of middle-class normalcy, an Argentine family, enabled by the military dictatorship of the 1980s, goes into the business of kidnapping, torture and murder. Guillermo Francella, as the patriarch, brilliantly portrays not only the banality of evil but the evil of banality.</p>', 'event_name': '‘The Clan’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-clan-30954.html', 'event_id': 30954, 'long_running_show': False, 'critic_name': 'A.O. Scott', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34309, 'previews_and_openings': False}",OK
445,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-23T05:21:05.82Z', 'recurring_start_date': '2016-03-23T04:00:00.82Z', 'web_description': '<p>(R, 2:00) A must see, this latest from the brilliant French filmmaker Arnaud Desplechin is an elegy for young love and its lingering ache that turns on a man (the great Mathieu Amalric) who looks back at his life and the love he let slip away. Two exciting young newcomers, Quentin Dolmaire and the luminous Lou Roy-Lecollinet, costar.</p>', 'event_name': '‘My Golden Days’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/my-golden-days-30953.html', 'event_id': 30953, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34311, 'previews_and_openings': False}",OK
446,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-23T05:19:51.82Z', 'recurring_start_date': '2016-03-23T04:00:00.82Z', 'web_description': '<p>(No rating, 1:12) As much installation video as documentary, Van Neistat&#8217;s film is the record of a whimsical simulation of a mission to Mars by the artist Tom Sachs and a crew of assistants. From identity cards to excursion module to land vehicle, the project created the components from steel, plywood, Tyvek and found objects. A tribute to NASA and displaying D.I.Y. ingenuity, the movie recalls Georges M&#233;li&#232;s and the early days of cinema.</p>', 'event_name': '‘A Space Program’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/a-space-program-30952.html', 'event_id': 30952, 'long_running_show': False, 'critic_name': 'Daniel M. Gold', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34313, 'previews_and_openings': False}",OK
447,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-03-23T05:19:30.82Z', 'recurring_start_date': '2016-03-23T04:00:00.82Z', 'web_description': '<p>(R, 1:22) A family drama in alternately appalling and queasily hilarious extremis, this first feature takes place over an epically terrible Thanksgiving. The young director Trey Edward Shults cast family members in central roles, including an aunt, Krisha Fairchild, and together they turn this modest movie into an expressionistic tour de force.</p>', 'event_name': '‘Krisha’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/krisha-30951.html', 'event_id': 30951, 'long_running_show': False, 'critic_name': 'Manohla Dargis', 'times_pick': True, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 34312, 'previews_and_openings': False}",OK
